0.000000000000000000e+00,1.000000000000000000e+01,-8.000000000000000444e-01
2.000000000000000042e-02,6.994928855109693977e+00,-3.315644806854754822e+00
4.000000000000000083e-02,5.130863588502259987e+00,-4.877882119841340014e+00
5.999999999999999778e-02,4.203571134932636788e+00,-5.647074117304455854e+00
8.000000000000000167e-02,4.008818429155762253e+00,-5.783582977588802798e+00
1.000000000000000056e-01,4.342372405926571588e+00,-5.447770879039085301e+00
1.199999999999999956e-01,5.000000000000000000e+00,-4.799999999999999822e+00
1.400000000000000133e-01,5.807916012578390408e+00,-3.977873017590594529e+00
1.600000000000000033e-01,6.714126710653695262e+00,-3.027954604027298657e+00
1.799999999999999933e-01,7.697086227665262292e+00,-1.974049930300880051e+00
2.000000000000000111e-01,8.735248697052446332e+00,-8.399641674021084414e-01
2.200000000000000011e-01,9.807068252254600438e+00,3.504975136782401135e-01
2.399999999999999911e-01,1.089099902671108211e+01,1.573529941949395550e+00
2.600000000000000089e-01,1.196549515386124085e+01,2.805327946420590024e+00
2.800000000000000266e-01,1.300901076714442972e+01,4.022086356101050697e+00
2.999999999999999889e-01,1.400000000000000000e+01,5.200000000000000178e+00
3.200000000000000067e-01,1.492961342484137965e+01,6.319473981141913832e+00
3.400000000000000244e-01,1.583978736997828030e+01,7.377754498612208778e+00
3.599999999999999867e-01,1.678515460269449378e+01,8.376298025511546896e+00
3.800000000000000044e-01,1.782034789027380128e+01,9.316561034940590957e+00
4.000000000000000222e-01,1.900000000000000000e+01,1.019999999999999929e+01
4.199999999999999845e-01,2.034348307193842587e+01,1.105311075082868832e+01
4.400000000000000022e-01,2.172912673728070132e+01,1.200254654571861757e+01
4.600000000000000200e-01,2.300000000000000000e+01,1.319999999999999574e+01
4.799999999999999822e-01,2.390285384271861346e+01,1.424590056354355028e+01
5.000000000000000000e-01,2.384636338069967820e+01,1.283875400025082847e+01
5.200000000000000178e-01,2.255366760564912454e+01,8.764147698533111708e+00
5.400000000000000355e-01,1.995941448643473137e+01,3.166135938658163340e+00
5.600000000000000533e-01,1.600000000000000000e+01,-2.799999999999999822e+00
5.799999999999999600e-01,1.084675742384558994e+01,-8.096385714413591117e+00
5.999999999999999778e-01,5.610769237700584888e+00,-1.215477430693992922e+01
6.199999999999999956e-01,1.638055221851311138e+00,-1.452432575628250078e+01
6.400000000000000133e-01,1.068075108376940335e-01,-1.483920037164600281e+01
6.600000000000000311e-01,7.344961373331899690e-01,-1.347337615363427332e+01
6.800000000000000488e-01,2.488452777826641427e+00,-1.118061731092835842e+01
7.000000000000000666e-01,4.569147037384088783e+00,-8.579751135577401655e+00
7.199999999999999734e-01,6.641909143530305926e+00,-6.021423158474444648e+00
7.399999999999999911e-01,8.425478842115150968e+00,-3.825466537954114177e+00
7.600000000000000089e-01,9.638595878988434507e+00,-2.311714432351078763e+00
7.800000000000000266e-01,1.000000000000000000e+01,-1.799999999999999822e+00
8.000000000000000444e-01,9.357851604482128494e+00,-2.465487341151224143e+00
8.200000000000000622e-01,8.077993705696897564e+00,-3.904664323717864871e+00
8.399999999999999689e-01,6.655689970388854348e+00,-5.569349757528721412e+00
8.599999999999999867e-01,5.586204065302513122e+00,-6.911362452412614488e+00
8.800000000000000044e-01,5.364799657182421022e+00,-7.382521218198342616e+00
9.000000000000000222e-01,6.398905864443526603e+00,-6.522469993702045166e+00
9.200000000000000400e-01,8.331465921891417992e+00,-4.635256618185150224e+00
9.400000000000000577e-01,1.041179416255836188e+01,-2.418515620074533690e+00
9.599999999999999645e-01,1.188595178805699959e+01,-5.731343103521702176e-01
9.799999999999999822e-01,1.200000000000000000e+01,2.000000000000001221e-01
1.000000000000000000e+00,1.000000000000000000e+01,-8.000000000000000444e-01
